row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NIST_Omnivore1_1.mzML Peak area,NIST_Omnivore1_2.mzML Peak area,NIST_Omnivore1_3.mzML Peak area,NIST_Omnivore2_1.mzML Peak area,NIST_Omnivore2_2.mzML Peak area,NIST_Omnivore2_3.mzML Peak area,NIST_Vegan1_1.mzML Peak area,NIST_Vegan1_2.mzML Peak area,NIST_Vegan1_3.mzML Peak area,NIST_Vegan2_1.mzML Peak area,NIST_Vegan2_2.mzML Peak area,NIST_Vegan2_3.mzML Peak area,NIST_blank_1.mzML Peak area,NIST_blank_2.mzML Peak area,NIST_blank_3.mzML Peak area,Poolmix_1.mzML Peak area,Poolmix_2.mzML Peak area,Poolmix_3.mzML Peak area,QCmix_1.mzML Peak area,QCmix_2.mzML Peak area,QCmix_3.mzML Peak area,blank_1.mzML Peak area,blank_2.mzML Peak area,blank_3.mzML Peak area,blank_4.mzML Peak area,blank_5.mzML Peak area,blank_6.mzML Peak area
261,360.1493092,0.47288895,,,,12,,,,,,,1043449.06,1176998.1,1077355,1161416,1091808.6,1142187,1470052.8,1402643.4,1464736.8,1477661.4,1464036.1,1437734.4,1394.5527,1463.7289,1453.9236,1281303.1,1349670.8,1323948.6,1936.04,2170.2876,3084.595,38.251144,41.442192,0,0,2327.9314,61.21816
230,184.1226989,0.47403517,,,,10,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37146.953,29320.477,16764.904,13351.496,11648.375,9340.824
253,244.0788435,0.47467452,,,,12,,,,,,,526495.94,673145.94,383336.22,676096.94,675527.1,710326.7,430021.7,337293.8,239355.31,345714.94,236227.14,301699.8,0,0,0,520856.66,540221.56,521416.12,0,0,0,0,0,0,0,479.14236,0
272,289.137473,0.47562313,,,,12,7,[2M+Na]+,,2,272;265,133.07413,54742.484,135343.81,62794.95,55688.777,25274.742,153672.3,40377.61,20753.688,72373.17,31003.934,47669.62,11883.319,0,0,0,109768.63,143830.6,40892.035,0,0,0,0,0,0,0,0,0
262,180.086443,0.4764207,,,,12,8,[M+NH4]+,,2,294;262,162.05256,182893.4,233551.02,218691.72,225523.62,202873.95,215779.28,291662.8,308341.2,336406.6,328945.38,292861.72,314721,74.5238,26.509975,151.50214,274468.06,249284.55,238392.11,21.830826,372.27618,478.24884,58.937134,44.796837,0,35.6763,755.82477,1973.6516
265,116.0708423,0.47759947,,,,12,7,[M+H-H2O]+,,2,272;265,133.07413,5254234.5,5282278,5331449,5818738.5,5895823,5680918.5,5383980.5,5062313.5,5813344.5,6356279.5,6199928,5942882.5,3215.1057,2800.06,2734.5986,5537308.5,5497358,5592186.5,2862.8455,3805.6587,2541.5632,2722.8804,2710.557,2646.2432,4474.2417,6779.0786,10271.202
256,130.049876,0.47832447,,,,12,6,[M+H]+,,2,256;234,129.04251,241515.55,253790.58,137567.58,315446.03,310433,337678.22,348551.84,335609.78,349389,520838.34,464513,480561.53,0,0,0,354005.25,208863.86,335710.88,0,25.863857,252.04384,0,0,89.45902,86.59291,104.02782,956.52594
270,141.0658438,0.4791298,,,,12,,,,,,,947262.9,1929822.5,1943496.4,1902452.4,1606770,1871547,436395.28,223359.44,390432.47,436658.22,483331.4,431485.06,201.25906,139.55704,77.69925,1253240.4,1198205.9,1245496.4,0,0,0,27.301605,149.80754,121.74733,130.485,1536.4664,151.13931
226,146.1175013,0.48030213,,,,12,,,,,,,3402604.8,3176579.2,3894453.5,3112207.8,3172466.2,3023803.5,7469643.5,7833334,7803136.5,8216499,7098759.5,7629982,2283.58,1709.6313,1860.9335,5841213,5003422,4911846.5,1577.261,1665.8766,1241.6223,1936.0896,2182.6438,1466.4978,2434.6497,4709.6597,2459.032
356,118.0864539,0.48056582,,,,12,,,,,,,1.13E+07,1.16E+07,1.10E+07,1.14E+07,1.12E+07,1.16E+07,1.18E+07,1.12E+07,1.09E+07,1.18E+07,1.19E+07,1.23E+07,378156.12,367343.1,376256.16,1.14E+07,1.10E+07,1.12E+07,667101.94,543937.3,552882.06,366614.5,375477.75,373189.84,364884.84,408482,396313.16
454,305.1335716,0.4805535,,,,,,,,,,,445218.78,482689.97,303323.62,477017.25,474564.66,559286.5,32731.818,27764.8,33548.75,65564.734,52016.74,123636.164,0,0,0,316532.75,360956.1,307624.6,0,0,0,0,0,0,0,0,0
268,138.0546673,0.4813044,,,,,,,,,,,161034.5,175221.16,115890.34,184101.69,217172.36,83985.414,352108.3,226283.94,219750.97,291575.16,190103,232463.75,646.1685,246.84511,382.05978,277838.72,289439.66,263091.34,50.258736,422.61737,270.92584,341.76825,245.3146,69.62519,86.63173,975.11945,725.91644
311,310.1126162,0.48195583,,,,12,,,,,,,428904.16,387211.62,422260.44,438057.78,492064.84,453765.16,141256.64,67554.414,141843.98,236740.28,200117.11,233532.83,0,0,0,294499.4,330693.06,188947.38,0,0,0,0,0,0,0,0,0
290,146.0811652,0.48198622,,,,12,,,,,,,138153.8,255700.64,281589.8,319811.97,134539.36,308959.62,141346,144670.48,65506.23,155862.33,72401.125,146428.5,409.39563,806.01575,1173.8047,239438.27,232201.66,254253.44,941.77374,1370.9977,1683.1748,856.32904,954.2356,607.8163,1514.9996,2675.9487,3028.7112
456,170.080902,0.48226178,,,,12,,,,,,,201158.39,79581.34,180356.47,98201.04,94372.91,66993.82,218435.11,232793.83,210333.97,134980.25,211044.78,91735.28,0,146.07565,69.24056,138659.89,97768.81,203397.17,0,579.8353,132.12791,22.443962,381.9123,120.24903,109.11928,176.27567,644.2749
403,347.0938702,0.482769,,,,12,9,[M+Na]+,,2,294;403,324.10483,93010.19,92685.56,60985.375,90497.46,141375.66,60543.15,41322.11,19295.607,48394.688,17849.777,42698.332,42889.31,0,0,0,77362.7,22060.5,62546.562,0,0,0,0,0,0,0,0,0
294,363.0681574,0.48312527,,,,12,9,[M+K]+,,2,294;403,324.10483,524269.16,522295.8,401087,533176.4,518499.38,475583.9,338591.7,268854.66,374716.22,380181.9,333992.72,393365.9,0,0,0,482380.03,457508.5,427480.28,0,0,0,0,0,0,0,0,0
276,156.1383357,0.4836726,,,,10,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,17360.506,16105.694,18199.283,0,0,0,25911.666,20409.523,26072.06,17517.592,20366.59,21511.766,19737.227,22471.004,21376.76
220,123.0917848,0.48384678,,,,,,,,,,,0,0,0,0,0,0,14033.385,15994.732,13067.777,20769.793,14541.6045,0,9640.965,11154.846,7483.8535,0,0,12927.66,5646.031,2780.6257,4197.7646,13909.602,13052.736,8559.577,7909.192,16917.184,5629.7627
338,246.1079106,0.4853679,,,,,,,,,,,1978863.9,1925333.9,2019456.5,1938429,1926860,2397896.5,0,0,0,0,0,0,0,0,0,1295306.1,1371946.9,1125349.5,0,0,0,0,0,0,0,0,0
416,202.1800742,0.48622584,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,13577.441,13177.86,15043.827,0,0,0,14868.174,13627.007,13043.577,1157.4131,1666.8478,1467.8046,1850.1752,800.98755,1371.1938
298,222.0968261,0.4863172,,,,12,,,,,,,1612226.6,1675289.5,1644341.5,1798143.6,1764494,1605241.1,766692.94,822404.06,789197.7,872105.2,850452.94,888549.5,0,0,0,1344254.1,1347035,1366448.4,0,18.962643,0,0,0,0,0,54.06026,0
306,204.0864664,0.48647252,,,,12,,,,,,,1882624.9,1798124,1841474,1995545.2,1945713.8,1737956.2,825835.1,795380.8,822752.94,896370.94,870334,901073.06,0,0,0,1415326,1319579.6,1262590.5,0,45.762268,486.01654,0,0,0,143.54807,1688.8153,172.12767
400,132.1018888,0.4866251,,,,12,,,,,,,2.10E+07,2.08E+07,2.15E+07,2.07E+07,2.01E+07,2.07E+07,4743041,4553389,4758260.5,5497296,5067695.5,4790209.5,2493.715,1067.9391,1132.6484,1.39E+07,1.31E+07,1.33E+07,6137.9736,16551.064,16869.918,2995.0813,3356.9246,3356.1982,11189.623,21195.36,24002.297
309,107.0706668,0.48707858,,,,10,10,[M+H]+,,3,279;318;309,106.06318,0,0,0,0,0,0,0,0,0,0,0,0,9407.34,9013.492,8784.296,0,0,0,2464.4724,1985.1534,2399.4048,4300.3755,2849.7979,4292.763,6094.117,6744.024,3516.7012
284,139.0501359,0.48745105,,,,12,,,,,,,2111209.2,2166430.2,2135264.2,2449581.2,2453867,2325472,2323798.5,2090684.6,2004544.5,2072110.2,2129975,2203812.8,4173.3613,4271.3535,4947.7393,2262541.5,2019342.6,2158678.8,2686.5586,2429.525,2964.3574,11565.412,15384.136,14725.528,15397.388,16079.531,17377.947
479,174.0754234,0.48748237,,,,12,,,,,,,180042.53,193587.28,181264.83,191659.06,181849.7,197057.12,309548.84,264909.16,300514.03,358324.5,390052.03,374899.47,0,0,0,254992,265161,243797.11,0,0,0,88.03287,145.89493,240.49638,259.19186,0,87.53535
399,198.0760692,0.48760286,,,,12,,,,,,,170884.86,154867.31,165359.94,212913.17,186166.56,193869.69,117797.75,124183.08,107704.33,146563.83,127096.7,149378.27,0,0,0,167110.53,165948.42,177356.02,0,0,0,0,0,0,0,0,0
310,176.0917035,0.4878833,,,,12,,,,,,,148412.55,258248.06,305553.72,288887.38,340107.25,312255.7,418928.8,378630.44,399469.12,467584.34,451276.5,463761.8,1724.9855,2023.7789,1944.5442,384113.97,347568.5,330352.62,1603.0537,1541.7599,1744.624,2900.9224,1673.3813,2129.8845,2335.1375,1844.6766,3122.0476
362,280.1388285,0.48802477,,,,12,,,,,,,199376.44,196734.08,155282.64,159675.25,149859.2,157362.44,521164.75,512867.5,496222.53,613297.8,624952.06,644716.6,0,0,0,386232,365999.44,380216.38,0,839.4413,448.1013,0,0,89.62953,0,106.132614,0
323,145.1334756,0.48823267,,,,12,,,,,,,442927.12,451697.16,457036.8,448322.9,431231.9,439177.38,9448321,9344984,8733781,8456118,8966602,9169827,1104.7291,612.8686,864.2434,4322029,4121209,4356987,626.4745,1170.7144,767.15784,558.1824,1554.7935,1089.8208,1906.7091,6898.302,2525.294
295,194.117459,0.48853183,,,,12,,,,,,,475840.56,437806.03,463906.66,439256.47,436995.22,429817.22,267465.12,250858.94,234312.11,271490.22,285230.12,266214.66,43942.215,43039.883,49508.07,346605.44,311091.8,344157.72,68150.07,71023.63,68978.99,44610.125,53739.03,55856.844,53506.17,60052.965,54611.773
313,172.9769976,0.4888227,,,,10,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,33227.18,17757.17,15798.762,0,0,0,35895.16,16927.43,24733.777,17285.873,15884.666,15952.692,14210.86,15716.556,14955.542
383,189.1232292,0.48944828,,,,12,,,,,,,643685.6,651822.7,632279.94,695922.8,685266.44,687437.6,858387.25,788187.06,827766.44,1052116.6,994753.06,1019897.4,261.77597,109.19954,152.67903,837369.9,761530.25,799967.4,381.2459,402.4174,488.7709,0,117.42354,96.0251,113.86696,472.34283,0
364,203.1023632,0.4894918,,,,12,,,,,,,81926.75,59641,112671.55,51973.16,69744.45,138270.78,365371.6,311752.44,299484.4,382928.12,436131.12,392386.4,0,0,0,284790.72,243238.58,258939.03,0,0,0,0,0,0,0,0,0
299,122.0965709,0.48957524,,,,12,,,,,,,177534.95,180212.95,196564.06,158927.52,172502.4,167898.89,90818.39,102879.34,89622.04,119293.57,121055.26,109647.625,15737.422,15037.888,19858.357,124893.89,121475.58,148441.89,23619.625,21844.93,20561.59,15645.482,17979.324,24043.3,18128.62,18803.719,18176.393
401,227.1388465,0.48974267,,,,12,11,[M+NH4]+,,2,316;401,209.10501,102127.05,126860.484,149923.64,109215.83,146579.28,129679.93,137576.5,104297.51,125522.93,154388.4,155982.6,128337.664,0,0,0,114201.73,15603.09,124366.01,0,0,0,42.61842,0,208.46759,0,0,0
316,210.1122729,0.48982748,,,,12,11,[M+H]+,,2,401;316,209.10501,229087.27,212770.14,217524.31,212621.31,211018.31,207738.89,218100.03,222900.44,204133.17,232305.98,247824.25,255985.67,7103.1274,6405.0957,7236.4785,232684.94,227578.52,217443.92,7607.292,7797.5376,7456.4634,6472.6763,7727.8096,7708.3213,7306.4087,7573.675,7867.7373
357,187.1075147,0.4899299,,,,12,,,,,,,405782.38,431344.75,423183.2,365147.66,380908.7,373687.9,1067558.5,1032082,984773.75,1099157.6,1140598.9,1176928.8,0,0,0,767411.94,692289.2,748755.5,0,0,0,0,0,0,0,481.20563,0
359,342.1386404,0.49024054,,,,12,,,,,,,568095.3,517320.9,545642.4,504270.56,477166.03,610376.44,379600.28,350110.53,376514.2,367709.53,383012.75,379740.78,0,0,0,448308.72,541503.5,450077.06,0,0,0,0,0,0,0,0,0
358,152.0705667,0.49084163,,,,12,,,,,,,161524.38,173453.12,157064.84,158570.03,160366.61,144375.56,138530.86,130756.52,136016.77,140776.14,157741.48,171360.8,3171.9133,3094.4453,3058.5999,123615.72,134542.27,143974.97,3324.0056,3892.3716,3859.9766,3637.6428,4578.6924,3526.368,3414.337,3850.5,3905.849
377,290.1342666,0.49088886,,,,12,,,,,,,762656.5,755125.75,767145.25,720729.5,775530.94,739090.94,681522.6,703693.56,656114.5,708128.4,751493.8,742766.44,0,0,0,769240.25,688797.1,757891.5,0,0,0,0,0,0,0,0,0
398,160.1330821,0.49210727,,,,12,,,,,,,2.66E+07,2.61E+07,2.65E+07,2.64E+07,2.63E+07,2.62E+07,1.38E+07,1.23E+07,1.16E+07,1.25E+07,1.53E+07,1.36E+07,896.4081,1172.8921,899.2171,2.07E+07,1.96E+07,2.07E+07,609.33374,539.92084,463.91602,474.77475,2032.5634,474.0777,1502.3518,2207.7588,1966.6221
386,144.1018882,0.4921185,,,,12,,,,,,,3376158.8,3295209.8,3325258,3270827.2,3286059.8,3178715,1129111.6,1003855.1,1148149.1,1158700.6,1198658.6,1236298.8,1380.7031,1030.6816,1448.348,2361913.5,2270516.5,2309905.8,1108.8064,1718.3087,415.053,1299.3842,1170.3793,1079.5354,541.0394,2800.1719,3440.9038
366,257.2585794,0.49227393,,,,10,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67097.945,52356.43,47552.355,43703.867,45691.133,46950.168
382,273.2534375,0.49227393,,,,10,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59724.34,37453.22,32242.104,29550.463,29394.941,29317.473
394,289.2847487,0.49227393,,,,10,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43130.914,29280.617,28248.771,26545.83,28251.58,27092.312
396,305.279688,0.49227393,,,,10,13,[2M-H+2Na]+,,2,396;421,130.15469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14964.747,10373.259,9844.25,10095.43,10213.108,9596.664
402,155.0812838,0.49246603,,,,12,,,,,,,1401731,1382833.2,1325459.9,1241314.5,1279797.9,1215110.5,125564,79969.055,111469.35,97390.625,132711.66,93270.59,0,0,0,759865.1,774583.06,748482.6,0,0,43.070908,0,0,0,37.64279,0,0
388,175.107516,0.4926166,,,,12,,,,,,,258507.66,292880.44,247882.19,248651.31,258885.5,255672.17,379453.4,368981.5,376696.53,430826.66,427336.06,427506.12,0,0,0,338916.38,350606.53,326517.94,0,0,0,0,0,0,0,0,0
434,212.091365,0.4926148,,,,12,12,[M+H-H2O]+,,2,434;444,229.09457,243150.98,243774.56,241042.38,283859.47,231781.6,258219.05,228149.1,233321.1,207879.25,258585.17,249702.05,267681.12,0,0,0,251600.47,241928.61,255341.19,0,0,0,0,0,0,0,99.74201,89.619316
354,234.1333653,0.49273315,,,,12,,,,,,,250173.28,233961.2,228239.14,232409.44,233396.89,264764.8,269353.2,238238.1,212095.62,256562.84,236902.53,285969.16,8726.939,8880.767,9643.971,248899.94,245368.92,255945.72,8592.464,7500.6094,8506.153,14136.392,12169.985,11159.068,10169.363,12344.716,13738.619
391,217.1179555,0.4931962,,,,12,14,[M+NH4]+,,2,391;464,199.08421,260799.98,261160.14,224646.69,239720.88,255164.84,259009.62,526836,530838.1,467919,563356.4,564934.44,586514.8,0,0,0,407688.88,353830.7,405489.47,0,0,0,0,0,0,0,0,0
407,166.086219,0.4935067,,,,12,,,,,,,282313.06,276365.8,281449.03,269616.22,277716.22,265194.94,175845.47,174612.66,165719.69,195185.19,200166.25,197858.33,777.1773,752.9176,567.3345,235681.33,218531.19,223046.22,394.2063,2003.7579,1468.7656,1433.255,959.5875,1194.7345,1373.044,3232.9216,3147.2207
457,183.0843769,0.49355006,,,,12,,,,,,,124181.39,114321.49,135813.75,123945,135855.34,136275.52,182484.48,169114.58,182602.16,188322.56,167582.45,178251.38,0,0,0,167239.9,163228.67,157396.72,0,23075.785,23044.793,0,0,0,0,0,0
129,130.0862774,0.49409258,,,,12,,,,,,,4592521,4575604.5,4589150,4568400,4453416,4547414,2441920.5,2457227,2405069.8,2563599.5,2444131.2,2666244.2,3153.973,2526.2886,1257.2432,3566543,3459322,3477741,1674.7241,2040.9331,5626.2974,4258.2856,1894.3145,1032.4796,3440.3398,4849.373,3740.6106
412,159.1490539,0.49504724,,,,12,,,,,,,114138.09,141073.16,132124.12,122587.58,125180.35,118754.38,2776419.5,2796116.8,2657503.5,2553975.8,2575324.8,2618658.5,0,66.66344,69.484344,1272748.5,1262013.9,1311808.4,0,52.99122,0,0,0,0,93.62602,1642.5518,1489.5879
413,176.1279413,0.495877,,,,12,,,,,,,540331.2,563424.8,535519.25,538709.7,513704.38,526321.3,1299455.2,1219862.8,1188753.5,1181258.1,1218360.2,1241002.1,3929.6665,3234.027,5426.1675,826934.5,838986.5,831041,5786.8823,4145.4077,2789.2732,6321.4463,5942.137,6048.6226,5879.161,6337.376,6398.7695
445,250.1282756,0.4960627,,,,12,,,,,,,550556,556307.5,575476.56,479124.8,463044.78,409184.5,1224026.1,1262343.8,1158151,1350558.8,1373422,1417502,1280.3955,1239.5585,976.3272,879913,903189.4,845082.8,1456.5496,1204.8263,1300.5504,3403.3408,3342.2163,2768.3586,3129.9036,2708.927,2797.1865
439,229.1179874,0.49624062,,,,12,15,[2M+H]+,,2,474;439,114.0559,132376.36,154223.62,144690.27,170396.47,132056.47,161233.34,103765.53,92059.84,107015.36,126203.555,114753.63,101752.28,0,0,0,136830.98,122149.125,132873.81,0,0,0,0,0,0,0,0,0
444,247.1283031,0.49643725,,,,12,12,[M+NH4]+,,2,434;444,229.09457,223900.56,232549.45,209897.31,222567.42,220625.64,227109.86,153376.77,161250.38,132739.8,223051.9,201149.11,217982.22,0,0,0,213673.62,200074.75,211317.55,0,0,0,0,0,0,0,0,0
421,131.1623867,0.4970119,,,,10,13,[M+H]+,,2,396;421,130.15469,0,0,0,0,0,0,0,0,0,0,0,0,887.7666,1024.1456,644.9644,0,0,0,934.9712,1031.0605,1086.187,4142.088,4005.0376,3803.6633,3911.8838,4255.1514,4544.25
474,137.0456639,0.49783218,,,,12,15,[M+Na]+,,2,439;474,114.0559,912363.06,947669.9,952435.7,898949.9,924777.56,941849.06,925800.44,907396.4,925416.25,957181.9,868349.6,907910.3,0,0,0,930006.06,919649.06,874957.44,0,0,0,0,0,0,61.88714,1765.243,651.4168
464,182.0810044,0.49790654,,,,12,14,[M+H-H2O]+,,2,391;464,199.08421,1402771.5,1374271.8,1340441.5,1306524.2,1305858.5,1323202,1978946.4,1982905,1981387.6,2008749.8,1946278,1989834.9,0,0,0,1753067.4,1682827.9,1606688,0,0,16.575514,0,89.39834,102.93925,93.654175,913.8168,406.08838
458,174.1123541,0.49972475,,,,12,,,,,,,327359.22,328107.75,277674.53,292275.53,320392.28,274696.34,312471.16,321104.9,296558.9,282147.38,336327.84,318117.34,19867.643,19333.707,18613.238,342175.34,328060.03,332728.12,20730.953,19834.637,19924.38,21534.908,20391.03,20242.646,20451.482,25959.59,20850.57
469,256.1748225,0.50003225,,,,,,,,,,,16565.004,39273.484,19164.299,31568.352,0,13849.209,0,0,0,0,0,0,3435.7378,4136.418,3459.6284,0,0,0,3846.3818,4238.363,3722.4922,19284.818,18556.867,17018.055,17965.223,18477.85,18118.08
426,186.0871111,0.50058144,,,,12,,,,,,,935274.6,957137.5,893590.06,912276.9,889220.3,840882.1,15239.493,0,6397.6777,11601.699,14201.375,12331.203,0,0,0,527118.06,478963.53,536437.2,0,0,0,0,0,0,0,0,0
318,124.0969661,0.500869,,,,10,10,[M+NH4]+,,3,279;318;309,106.06318,0,0,0,0,0,0,4332.934,0,5926.6836,9128.475,7605.253,0,45554.42,44499.28,43565.62,5815.124,0,6431.547,17724.549,19422.95,10640.001,21414.123,13700.456,19359.125,31513.95,31336.635,25110.58
481,133.0316561,0.5012729,,,,12,16,[M+H]+,,2,481;477,132.02438,241856.06,240039.83,234485.95,216785.34,198071.86,201293.72,330040.62,344815.9,318952.03,402163.88,355110.75,401470.28,0,0,0,262597,287299.1,265264.12,0,0,0,0,0,0,0,0,0
433,159.1015365,0.50237596,,,,10,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,17092.602,11269.331,19317.61,0,0,0,19836.176,20835.07,19607.773,24177.799,23167.14,22458.75,23060.84,23187.828,24284.96
477,150.0581938,0.5029589,,,,12,16,[M+NH4]+,,2,481;477,132.02438,2347796.8,2697728.2,2450786,2314091.2,2333248.8,2286491.2,3845474.2,3983541,3745048,4231465.5,4065941.5,4287200.5,0,0,0,3124865.2,3272363.8,2914688.8,0,0,0,0,0,0,0,0,0
429,172.1331868,0.50396913,,,,,,,,,,,0,0,0,0,0,0,0,0,4583.712,0,0,6560.322,268.41052,898.58704,632.42065,0,0,0,419.5101,4354.9233,1764.9927,2291.9956,1611.8035,1913.9968,4492.8384,78674.75,33098.977
484,277.0680162,0.5060524,,,,,,,,,,,160409.77,161906.69,186106.58,145390.72,168283.42,156006,265345.44,273067.1,264758.97,230070.64,233720.89,231307.77,0,0,0,198660.12,194051.66,179022.31,0,0,0,0,0,0,0,0,0
494,264.1439745,0.50848424,,,,12,,,,,,,175589.38,162084.78,33094.145,51437.12,105050.766,152173.55,282244.28,253905.7,301669.28,353539.2,337698.2,326526.34,1855.1075,1895.0558,1765.1371,258026,252392.33,244252.2,1483.2437,2059.844,1324.9364,4315.317,4259.252,4137.6772,4545.4746,4800.038,4510.9346
237,110.0603502,0.5086023,,,,,,,,,,,1509278.1,1505875.1,1588995,1499700.8,1459754,1496875,763825.5,915921.75,776064.94,794515.2,772878.06,833754.8,611.2387,593.95654,219.95796,1177171.6,1067182.6,1170466,504.38528,67.12188,471.54593,467.24,340.3664,1028.0353,626.11255,1086.2151,318.8968
422,141.0909644,0.5114614,,,,10,,,,,,,0,0,0,5068.5146,0,0,11863.415,0,0,0,0,0,54591.727,49619.324,52463.18,4164.8867,0,0,54040.05,55797.02,52258.613,63656.094,61376.06,62198.027,62423.93,63902.348,64233.562
488,294.117822,0.51275504,,,,12,,,,,,,308680.78,326173,334437.62,332322.44,335078.97,335654.4,282658.78,255007.06,284156.06,327728.28,308672.06,298903.66,0,0,0,350392.25,293359.1,288573.66,0,0,0,0,0,0,0,0,0
492,175.001411,0.51696044,,,,12,,,,,,,212007.3,229299.97,198619.36,212705.12,179950.44,207084.03,343078.34,344546.53,340046.06,260558.62,259413.16,261648.2,0,0,0,230778.03,213001.25,206870.33,0,0,0,0,0,0,0,0,0
594,122.0965534,0.5907492,,,,18,,,,,,,428849.34,426659.5,431372.28,416237,458449.72,426178.56,193635.3,177159.28,187418.95,216445.98,212367.5,237893.61,938.18036,2245.9563,2880.2578,333796.28,330323.16,320684.28,2064.577,2491.0256,2496.7576,2618.2964,507.5999,1602.1066,2360.3562,1384.2646,2505.4448
572,250.1282711,0.5991036,,,,18,,,,,,,396359.28,378215.25,381781.94,335971.75,319026.97,297529.44,696790.06,646270.56,678703.25,882419,786757.25,881935.75,76.44356,51.18919,454.62277,603834.3,508055.5,637600.06,56.63583,234.9593,88.04019,626.179,619.8883,466.4558,629.0329,500.74033,562.9988
598,176.1279484,0.599949,,,,18,,,,,,,529373.3,576786.5,515257.9,532589.75,596806.7,559573.44,926100.25,70491.97,952910.7,1010009.8,966355.6,892233.44,1156.0737,961.0018,1065.0807,723252.4,632430.3,743021.3,1928.0939,633.3821,235.02655,1871.8872,1603.4761,1864.6989,1943.1189,1217.351,1881.711
559,214.0033371,0.60412085,,,,11,,,,,,,0,0,0,0,3793.8105,0,5040.5605,2697.737,3651.859,0,2899.9917,3127.56,62382.47,63469.84,57192.168,6610.049,3279.1016,0,65686.84,36213.645,30955.18,86756.46,74591.71,65596.82,61047.594,57581.707,56520.21
567,172.9768916,0.6088065,,,,11,17,[M+H]+,,2,569;567,171.96954,11070.851,13683.917,11455.186,12057.524,6368.716,14049.969,18109.066,22261.008,14902.475,15193.494,16366.039,15602.125,85258.96,65395.016,62484.066,20022.111,20806.059,18497.867,93337.33,58448.312,66576.17,110137.6,113202.73,94566.21,96139.14,84572.74,85233.24
644,234.1335843,0.6146542,,,,18,,,,,,,294346.3,283726.44,289294.16,272135.84,265472.4,278468.97,26267.02,47944.33,76607.21,90961.61,116857.52,54680.086,5644.7695,4292.487,5152.3203,150125.98,157633.72,95139.86,2191.3472,2354.0527,9079.901,5448.193,4954.947,2743.5747,3828.128,1587.5226,3905.5154
565,190.9874221,0.6162761,,,,11,,,,,,,0,0,0,0,0,0,0,2910.357,0,0,0,0,40028.1,40726.188,38717.95,0,0,0,43973.312,32416.75,28319.39,57461.703,55012.02,48724.465,44468.918,44937.996,42434.95
620,124.0969229,0.6197688,,,,13,18,[M+NH4]+,,4,629;620;617;621,106.06313,13835.666,16806.668,15037.9,0,7749.2705,0,5619.9185,0,15650.046,21636.5,17018.68,3455.8486,79299.56,81667.22,73693.83,2939.1848,2651.9268,11720.009,11352.786,17431.883,17069.232,24485.629,15013.226,32651.652,13719.745,29236.432,26561.072
569,190.0032804,0.6210027,,,,11,17,[M+NH4]+,,2,569;567,171.96954,0,0,0,0,0,0,0,0,0,0,0,0,12285.642,11782.329,11105.766,0,0,0,13281.036,8192.909,6896.444,14629.099,12921.137,12400.691,12748.882,11640.4795,11478.58
624,220.1183329,0.6212313,,,,18,,,,,,,945574.94,995317.5,957542.4,965620.75,894938.94,792093,137878.73,131968.83,138127.7,135143.97,128855.016,136397.81,281.63287,578.08826,454.5265,468742.78,464297.44,510843.66,768.6877,218.93465,1051.2908,745.86597,1043.519,999.51117,1188.9985,1193.3284,1048.3235
568,290.134405,0.6223995,,,,18,,,,,,,349560.22,335484.47,291036.94,285506.94,348065.47,494046.22,217486.95,241529.78,250987.86,289971.1,354365.47,407179.34,0,0,0,478373.78,443675.7,446652.78,0,0,0,0,0,0,0,0,0
